20140904	321200	ANDH060500	31	6	25	3	3	0	1	1	2
20140904	321300	ANDH060501	410	24	386	74	74	0	17	23	29
20140904	321300	ANDH060600	14134	1484	12650	2336	2336	0	654	1032	1176
20140904	330100	ANDH060501	10902	884	10018	1999	1999	0	454	688	765
20140904	330100	ANDH060600	180174	15513	164661	34932	34932	0	7442	11510	13092
20140904	330200	ANDH060601	1	0	1	0	0	0	0	0	0
20140904	330300	ANDH060503	5748	614	5134	1388	1388	0	205	305	342
20140904	331100	ANDH060500	39	0	39	5	5	0	2	3	4
20140904	340200	ANDH060503	1517	229	1288	323	323	0	50	88	99
20140904	341000	ANDH060500	2	0	2	0	0	0	1	1	1
20140904	341100	ANDH060501	398	42	356	102	102	0	13	19	25
20140904	341100	ANDH060600	10769	959	9810	1964	1964	0	447	699	805
20140904	341300	ANDH060503	753	39	714	191	191	0	23	35	37
20140904	350100	ANDH060503	7627	894	6733	1702	1702	0	244	387	449
20140904	350800	IOSH060500	64	1	63	20	20	0	1	2	3
20140904	350900	IOSH060600	6745	509	6236	1085	1085	0	233	378	418
20140904	360700	IOSH060500	268	22	246	57	57	0	9	13	14
20140904	360800	IOSH060600	4272	346	3926	707	707	0	123	203	225
20140904	360900	IOSH060502	419	44	375	77	77	0	13	18	20
20140904	361100	ANDH060503	1366	325	1041	297	297	0	41	63	70
20140904	370600	IOSH060500	509	12	497	59	59	0	20	34	38
20140904	370700	IOSH060600	26973	2117	24856	5324	5324	0	922	1407	1566
20140904	370800	IOSH060502	1517	195	1322	275	275	0	38	63	67
20140904	371000	ANDH060503	1277	146	1131	309	309	0	53	79	91
