省份	province	城市	City	邮编/postalcode	区号
云南	Yunnan	屏边	Pingbian	661200	0873
云南	Yunnan	曲靖	Qujing	655000	0874
云南	Yunnan	寻甸	Xundian	655200	0871
云南	Yunnan	马龙	Malong	655100	0874
云南	Yunnan	会泽	Huize	654200	0874
云南	Yunnan	师宗	Shizong	655700	0874
云南	Yunnan	陆良	Luliang	655600	0874
云南	Yunnan	富源	Fuyuan	655500	0874
云南	Yunnan	宣威	Xuanwei	665400	0874
云南	Yunnan	罗平	Luoping	665800	0874
云南	Yunnan	保山	Baoshan	678000	0875
云南	Yunnan	腾冲	Tengchong	679100	0875
云南	Yunnan	昌宁	Changning	678100	0875
云南	Yunnan	龙陵	Longling	678300	0875
云南	Yunnan	施甸	Shidian	678200	0875
云南	Yunnan	文山	Wenshan	663000	0876
云南	Yunnan	砚山	Yanshan	663100	0876
云南	Yunnan	丘北	Qiubi	663200	0876
云南	Yunnan	广南	Guangnan	663300	0876
云南	Yunnan	马关	Maguan	663700	0876
云南	Yunnan	富宁	Funing	663400	0876
云南	Yunnan	西畴	Xichou	663500	0876
云南	Yunnan	麻栗坡	Malipo	663600	0876
云南	Yunnan	玉溪	Yuxi	653100	0877
云南	Yunnan	华宁	Huaning	652800	0877
云南	Yunnan	江川	Jiangchuan	652600	0877
云南	Yunnan	新平	Xinping	653400	0877
云南	Yunnan	元江	Yuanjiang	653300	0877
云南	Yunnan	通海	Tonghai	652700	0877
云南	Yunnan	易门	Yimen	651100	0877
云南	Yunnan	澄江	Chengjiang	652500	0877
云南	Yunnan	峨山	Eshan	653200	0877
云南	Yunnan	楚雄	Chuxiong	675000	0878
云南	Yunnan	禄丰	Lufeng	651200	0878
云南	Yunnan	牟定	Moding	675500	0878
云南	Yunnan	大姚	Dayao	675400	0878
云南	Yunnan	永仁	Yongren	651400	0878
云南	Yunnan	南华	Nanhua	675200	0878
云南	Yunnan	姚安	Yaoan	675300	0878
云南	Yunnan	元谋	Yuanmou	651300	0878
云南	Yunnan	双柏	Shuangbai	675100	0878
云南	Yunnan	武定	Wuding	651600	0878
云南	Yunnan	思茅	Simao	665000	0879
云南	Yunnan	宁洱	ninger	665100	0879
云南	Yunnan	墨江	Mojiang	654800	0879
云南	Yunnan	景谷	Jinggu	666400	0879
云南	Yunnan	景东	Jingdong	676200	0879
云南	Yunnan	澜沧	Lancang	665600	0879
云南	Yunnan	西盟	Xifeng	665700	0879
云南	Yunnan	江城	Jiangcheng	665900	0879
云南	Yunnan	镇沅	Zhenhuan	666500	0879
云南	Yunnan	孟连	Menglian	665800	0879
云南	Yunnan	东川	Dongchuan	654100	0871
云南	Yunnan	临沧	Lincang	677000	0883
云南	Yunnan	耿马	Gengma	677500	0883
云南	Yunnan	镇康	Zhenkang	677704	0883
云南	Yunnan	沧源	Cangyuan	677400	0883
云南	Yunnan	永德	Yongde	677600	0883
云南	Yunnan	凤庆	Fengqing	675900	0883
云南	Yunnan	云县	Yunxian	675800	0883
云南	Yunnan	双江	Shuangjiang	677300	0883
云南	Yunnan	六库	Liuku	673100	0886
云南	Yunnan	泸水	Lushui	673100	0886
云南	Yunnan	福贡	Fugong	673400	0886
云南	Yunnan	贡山	Gongshan	673500	0886
云南	Yunnan	兰坪	Lanping	671400	0886
云南	Yunnan	中甸	Zhongdian	674400	0887
云南	Yunnan	维西	Weixi	674600	0887
云南	Yunnan	香格里拉	xianggelila	674400	0887
云南	Yunnan	古城	gucheng	674100	0888
云南	Yunnan	永胜	yongsheng	674200	0888
云南	Yunnan	德钦	Deqin	674500	0887
云南	Yunnan	丽江	Lijiang	674100	0888
云南	Yunnan	宁蒗	Ninglang	674300	0888
云南	Yunnan	华坪	Huaping	674800	0888
云南	Yunnan	永胜	Yongsheng	674200	0888
云南	Yunnan	景洪	Jinghong	666100	0691
云南	Yunnan	孟海	Menghai	666200	0691
云南	Yunnan	孟腊	Mengla	666300	0691
云南	Yunnan	潞西	Luxi	678400	0692
云南	Yunnan	畹町	Wanting	678500	0692
云南	Yunnan	瑞丽	Ruili	678600	0692
云南	Yunnan	陇川	Longchuan	678700	0692
云南	Yunnan	盈江	Yingjiang	679300	0692
云南	Yunnan	梁河	Lianghe	679200	0692
陕西	Shanxi	合阳	Heyang	715300	0913
陕西	Shanxi	蒲城	Pucheng	715500	0913
陕西	Shanxi	韩城	Hancheng	715400	0913
陕西	Shanxi	富平	Fuping	711700	0913
陕西	Shanxi	潼关	Tongguan	714300	0913
陕西	Shanxi	华阴	Huayin	714200	0913
陕西	Shanxi	大荔	Dali	715100	0913
陕西	Shanxi	华县	Huaxian	714100	0913
陕西	Shanxi	渭南	Weinan	714000	0913
陕西	Shanxi	榆林	Yunlin	719000	0912
陕西	Shanxi	富县	Fuxian	727500	0911
陕西	Shanxi	安塞	Ansai	717400	0911
陕西	Shanxi	甘泉	Ganquan	716100	0911
陕西	Shanxi	志丹	Zhidan	717500	0911
陕西	Shanxi	洛川	Luochuan	727400	0911
陕西	Shanxi	宜川	Yichuan	716200	0911
陕西	Shanxi	黄龙	Huanglong	715700	0911
陕西	Shanxi	吴旗	Wuqi	717600	0911
陕西	Shanxi	延长	Yanchang	717100	0911
陕西	Shanxi	子长	Zichang	717300	0911
陕西	Shanxi	延川	Yanchuan	717200	0911
陕西	Shanxi	黄陵	Huangling	727300	0911
陕西	Shanxi	延安	Yanan	716000	0911
陕西	Shanxi	彬县	Binxian	713500	029
陕西	Shanxi	乾县	Qianxian	713300	029
陕西	Shanxi	礼泉	Liquan	713200	029
陕西	Shanxi	泾阳	Jingyang	713700	029
陕西	Shanxi	三原	Sanyuan	713800	029
陕西	Shanxi	淳化	Chunhua	711200	029
陕西	Shanxi	旬邑	Xunyi	711300	029
陕西	Shanxi	兴平	Xingping	713100	029
陕西	Shanxi	永寿	Yongshou 	713400	029
陕西	Shanxi	长武	Changwu	713600	029
陕西	Shanxi	武功	Wugong	712200	029
陕西	Shanxi	咸阳	Xianyang	712000	029
陕西	Shanxi	长安	Changan	710100	029
陕西	Shanxi	临潼	Lintong	710600	029
陕西	Shanxi	蓝田	Lantian	710500	029
陕西	Shanxi	周至	Zhouzhi	710400	029
陕西	Shanxi	户县	Huxian	710300	029
陕西	Shanxi	高陵	Gaoling	710200	029
陕西	Shanxi	西安	Xian	710000	029
陕西	Shanxi	商南	Shangnan	726300	0914
陕西	Shanxi	略阳	Lueyang	724300	0916
陕西	Shanxi	宁强	Ningqiang	724400	0916
陕西	Shanxi	佛坪	Foping	723400	0916
陕西	Shanxi	留坝	Liuba	724100	0916
陕西	Shanxi	白河	Baihe	725800	0915
陕西	Shanxi	镇坪	Zhenping	725600	0915
陕西	Shanxi	山阳	Shanyang	726400	0914
陕西	Shanxi	镇安	Zhenan	711500	0914
陕西	Shanxi	柞水	Zhashui	711400	0914
陕西	Shanxi	清涧	Qingjian	718300	0914
陕西	Shanxi	神木	Shenmu	719300	0914
陕西	Shanxi	靖边	Jingbian	718500	0914
陕西	Shanxi	定边	Dingbian	718600	0914
陕西	Shanxi	绥德	Suide	718000	0914
陕西	Shanxi	米脂	Mizhi	718100	0914
陕西	Shanxi	横山	Hengshan	719100	0914
陕西	Shanxi	府谷	Fugu	719400	0914
陕西	Shanxi	佳县	Jiaxian	719200	0914
陕西	Shanxi	子洲	Zizhou	718400	0914
陕西	Shanxi	吴堡	Wubao	718200	0914
陕西	Shanxi	宜君	Yijun	727200	0919
陕西	Shanxi	耀州	Yaoxian	727100	0919
陕西	Shanxi	铜川	Tongchuan	727000	0919
陕西	Shanxi	麟游	Linyou	721500	0917
陕西	Shanxi	太白	Taibai	721600	0917
陕西	Shanxi	千阳	Qianyang	721100	0917
陕西	Shanxi	陇县	Longxian	721200	0917
陕西	Shanxi	凤县	Fengxian	721700	0917
陕西	Shanxi	眉县	Meixian	722300	0917
陕西	Shanxi	扶风	Fufeng	722200	0917
陕西	Shanxi	岐山	Qishan	722400	0917
陕西	Shanxi	凤翔	Fengxiang	721400	0917
陕西	Shanxi	宝鸡县	Baojixian	721300	0917
陕西	Shanxi	宝鸡	Baoji	721000	0917
陕西	Shanxi	勉县	Mixian	724200	0916
陕西	Shanxi	镇巴	Zhenba	713600	0916
陕西	Shanxi	西乡	Xixiang	723500	0916
陕西	Shanxi	洋县	Yangxian	723300	0916
陕西	Shanxi	城固	Chenggu	723200	0916
陕西	Shanxi	南郑	Nanzheng	723100	0916
陕西	Shanxi	汉中	Hanzhong	723000	0916
陕西	Shanxi	紫阳	Ziyang	725300	0915
陕西	Shanxi	平利	Pingli	725500	0915
陕西	Shanxi	石泉	Shiquan	725200	0915
陕西	Shanxi	旬阳	Xunyang	725700	0915
陕西	Shanxi	汉阴	Hanyin	725100	0915
陕西	Shanxi	宁陕	Ningxia	711600	0915
陕西	Shanxi	岚皋	Langao	725400	0915
陕西	Shanxi	安康	Ankang	725000	0915
陕西	Shanxi	洛南	Luonan	726100	0914
陕西	Shanxi	丹凤	Danfeng	726200	0914
陕西	Shanxi	商州	Shangzhou	726000	0914
陕西	Shanxi	澄城	Chengcheng	715200	0913
陕西	Shanxi	白水	Baishui	715600	0913
甘肃	Gansu	临夏市	Linxiashi	731100	0930
甘肃	Gansu	兰州	Lanzhou	730000	0931
甘肃	Gansu	红古区	Hongguqu	730000	0931
甘肃	Gansu	皋兰	Gaolan	730200	0931
甘肃	Gansu	榆中	Yuzhong	730100	0931
甘肃	Gansu	永登	Yongcheng	730300	0931
甘肃	Gansu	定西	Dingxi	743000	0932
甘肃	Gansu	静宁	Jingning	743400	0933
甘肃	Gansu	泾川	Jingchuan	744300	0933
甘肃	Gansu	灵台	Lingtai	744400	0933
甘肃	Gansu	崇信	Chongxin	744200	0933
甘肃	Gansu	华亭	Huating	744100	0993
甘肃	Gansu	庄浪	Zhuanglang	741700	0993
甘肃	Gansu	西峰	Xifeng	745000	0934
甘肃	Gansu	金昌	Jinchang	733000	0935
甘肃	Gansu	民勤	Minqin	733300	0935
甘肃	Gansu	天祝	Tianzhu	733200	0935
甘肃	Gansu	古浪	Gulang	733100	0935
甘肃	Gansu	金川	Jinchuan	737100	0935
甘肃	Gansu	永昌	Yongchang	737200	0935
甘肃	Gansu	张掖	Zhangye	734000	0936
甘肃	Gansu	山丹	Shandan	734100	0936
甘肃	Gansu	高台	Gaotai	734300	0936
甘肃	Gansu	民乐	Minle	734500	0936
甘肃	Gansu	临泽	Linze	734200	0936
甘肃	Gansu	萧南	Xiaonan	734400	0936
甘肃	Gansu	酒泉	Jiuquan	735000	0937
甘肃	Gansu	玉门	Yumen	735200	0937
甘肃	Gansu	安西	Anxi	736100	0937
甘肃	Gansu	敦煌	Dunhuang	736200	0937
甘肃	Gansu	金塔	Jinta	735300	0937
甘肃	Gansu	阿克塞	Akesai	736400	0937
甘肃	Gansu	嘉峪关	Jiayuguan	735100	0937
甘肃	Gansu	肃北	Subei	736300	0937
甘肃	Gansu	天水	Tianshui	741000	0938
甘肃	Gansu	甘谷	Gangu	741200	0938
甘肃	Gansu	武山	Wushan	741300	0938
甘肃	Gansu	秦安	Qinan	741600	0938
甘肃	Gansu	张家川	Zhangjiachuan	741500	0938
甘肃	Gansu	清水	Qingshui	741400	0938
甘肃	Gansu	武都	Wudu	746000	0939
甘肃	Gansu	白银	Baiyin	730700	0943
甘肃	Gansu	靖远	Jingyuan	730600	0943
甘肃	Gansu	平凉	Pingliang	744000	0943
甘肃	Gansu	景泰	Jingtai	730400	0943
甘肃	Gansu	会宁	Huining	743200	0943
甘肃	Gansu	临夏县	Linxiaxian	731800	0940
甘肃	Gansu	永靖	Yongjing	731600	0940
甘肃	Gansu	和政	Hezheng	731200	0940
甘肃	Gansu	东乡	Dongxiang	731400	0940
甘肃	Gansu	康乐	Kangle	731500	0940
甘肃	Gansu	广河	Guanghe	731300	0940
甘肃	Gansu	积石山	Jishishan	731700	0940
甘肃	Gansu	甘南州	Gannanzhou	747000	0941
甘肃	Gansu	夏河	Xiahe	747100	0941
甘肃	Gansu	临潭	Lintan	747500	0941
甘肃	Gansu	舟曲	Zhouqu	746300	0941
甘肃	Gansu	碌曲	Luqu	747200	0941
甘肃	Gansu	玛曲	Maqu	747300	0941
甘肃	Gansu	旧尼	Jiuni	747600	0941
甘肃	Gansu	迭部	Diebu	747400	0941
甘肃	Gansu	陇西	Longxi	748100	0941
甘肃	Gansu	漳县	Zhangxian	748300	0941
甘肃	Gansu	通渭	Tongwei	743300	0941
甘肃	Gansu	岷县	Minxian	748400	0941
甘肃	Gansu	临洮	Lintao	730500	0941
甘肃	Gansu	渭源	Weiyuan	748200	0932
甘肃	Gansu	庆阳	Qingyang	745100	0934
甘肃	Gansu	宁县	Ningxian	745200	0934
甘肃	Gansu	镇原	Zhenyuan	744500	0934
甘肃	Gansu	环县	Huanxian	745700	0934
甘肃	Gansu	合水	Heshui	745400	0934
甘肃	Gansu	正宁	Zhengning	745300	0934
甘肃	Gansu	华池	Huachi	745600	0934
甘肃	Gansu	成县	Chengxian	742500	0934
甘肃	Gansu	康县	Kangxian	746500	0934
甘肃	Gansu	文县	Wenxian	746400	0934
甘肃	Gansu	宕昌	Dangchang	748500	0934
甘肃	Gansu	西和	Xihe	742100	0934
甘肃	Gansu	礼县	Lixian	742200	0939
甘肃	Gansu	徽县	Huixian	742300	0939
甘肃	Gansu	两当	Liangdang	742400	0939
青海	Qinghai	海晏	Hanyan	812200	0970
青海	Qinghai	西宁	Xining	810000	0971
青海	Qinghai	大通	Datong	810100	0971
青海	Qinghai	乐都	Ledu	810700	0972
青海	Qinghai	湟中	Huangzhong	811600	0972
青海	Qinghai	互助	Huzhu	810500	0972
青海	Qinghai	湟源	Huangyuan	812100	0971
青海	Qinghai	民和	Minhe	810800	0972
青海	Qinghai	循化	Xunhua	811100	0972
青海	Qinghai	化隆	Hualong	810900	0972
青海	Qinghai	同仁	Tongren	811300	0973
青海	Qinghai	共和	Gonghe	813000	0974
青海	Qinghai	玛沁	Maxin	814000	0975
青海	Qinghai	玉树	Yushu	815000	0976
青海	Qinghai	德令哈	Delingha	817000	0977
青海	Qinghai	门源	Menyuan	810300	0970
青海	Qinghai	格尔木	Geermu	816000	0979
青海	Qinghai	河南	Henan	811500	0973
青海	Qinghai	尖扎	Jianzha	811200	0973
青海	Qinghai	泽库	Zeku	811400	0973
青海	Qinghai	乌兰	Wulan	817100	0977
青海	Qinghai	都兰	Dulan	816100	0977
青海	Qinghai	天峻	Tianjun	817200	0977
青海	Qinghai	治多	Zhiduo	815400	0976
青海	Qinghai	称多	Chengduo	815100	0976
青海	Qinghai	囊谦	Nangqian	815200	0976
青海	Qinghai	杂多	Ziduo	815300	0976
青海	Qinghai	曲麻莱	Qumalai	815500	0976
青海	Qinghai	龙羊峡	Longyangxia	811800	0974
青海	Qinghai	茫崖	Mangya	817500	0977
青海	Qinghai	贵德	Guide	811700	0974
青海	Qinghai	贵南	Guinan	813100	0974
青海	Qinghai	兴海	Xinghai	813300	0974
青海	Qinghai	同德	Tongde	813200	0970
青海	Qinghai	祁连	Qilian	810400	0970
青海	Qinghai	刚察	Gangcha	812300	0970
青海	Qinghai	大柴旦	Dachaidan	817300	0977
青海	Qinghai	冷湖	Lenghu	817400	0977
青海	Qinghai	达日	Dari	814200	0975
青海	Qinghai	玛多	Maduo	813500	0975
青海	Qinghai	班玛	Bama	814300	0975
青海	Qinghai	甘德	Gande	814100	0975
宁夏	Ningxia	银川	Yinchuan	750004	0951
宁夏	Ningxia	贺兰	Helan	750100	0951
宁夏	Ningxia	永宁	Yongning	750200	0951
宁夏	Ningxia	石嘴山	Shizuishan	750200	0952
宁夏	Ningxia	平罗	Pingluo	753400	0952
宁夏	Ningxia	惠农	Huinong	753600	0952
宁夏	Ningxia	陶乐	Taole	753500	0952
宁夏	Ningxia	吴忠	Wuzhong	751100	0953
宁夏	Ningxia	中宁	Zhongning	755100	0953
宁夏	Ningxia	中卫	Zhongwei	755000	0953
宁夏	Ningxia	青铜峡	Qingtongxia	751600	0953
宁夏	Ningxia	灵武	Lingwu	751400	0953
宁夏	Ningxia	同心	Tongxin	751300	0953
宁夏	Ningxia	盐池	Yanchi	751500	0953
宁夏	Ningxia	固原	Guyuan	756000	0954
宁夏	Ningxia	海原	Haiyuan	755200	0954
宁夏	Ningxia	西吉	Xiji	756200	0954
宁夏	Ningxia	隆德	Longde	756300	0954
宁夏	Ningxia	泾源	Jingyuan	756400	0954
宁夏	Ningxia	彭阳	Pengyang	756500	0954
新疆	Xinjiang	塔城	Tacheng	834700	0901
新疆	Xinjiang	额敏	Emin	834600	0901
新疆	Xinjiang	裕民	Yumin	834800	0901
新疆	Xinjiang	托里	Tuoli	834500	0901
新疆	Xinjiang	哈密	Hami	839000	0902
新疆	Xinjiang	马里坤	Malikun	839200	0902
新疆	Xinjiang	伊吾	Yiwu	839300	0902
新疆	Xinjiang	和田	Hetian	848000	0903
新疆	Xinjiang	皮山	Pishan	845100	0903
新疆	Xinjiang	墨玉	Moyu	848100	0903
新疆	Xinjiang	洛浦	Luopo	848200	0903
新疆	Xinjiang	策勒	Cele	848300	0903
新疆	Xinjiang	于田	Yutian	848400	0903
新疆	Xinjiang	民丰	Minfeng	848500	0903
新疆	Xinjiang	阿勒泰	Aletai	836500	0906
新疆	Xinjiang	青河	Qinghe	836200	0906
新疆	Xinjiang	布尔律	Buerlv	836600	0906
新疆	Xinjiang	哈巴河	Habahe	836700	0906
新疆	Xinjiang	富蕴	Fuyun	836100	0906
新疆	Xinjiang	福海	Fuhai	836400	0906
新疆	Xinjiang	吉木乃	Jimunai	836800	0906
新疆	Xinjiang	阿图什	Atushi	845300	0908
新疆	Xinjiang	乌恰	Wuqia	845400	0908
新疆	Xinjiang	阿克陶	Aketao	845500	0908
新疆	Xinjiang	博乐	Bole	833400	0909
新疆	Xinjiang	精河	Jinghe	833300	0909
新疆	Xinjiang	温泉	Wenquan	833500	0909
新疆	Xinjiang	克拉玛依	Kelamayi	834000	0990
新疆	Xinjiang	布克赛尔	Bukesaier	834000	0990
新疆	Xinjiang	乌鲁木齐	Wulumoqi	830000	0991
新疆	Xinjiang	奎屯	Kuntun	833200	0992
新疆	Xinjiang	乌苏	Wusu	833000	0992
新疆	Xinjiang	石河子	Shihezi	832000	0993
新疆	Xinjiang	沙湾	Shawan	842100	0993
新疆	Xinjiang	昌吉	Changji	831100	0994
新疆	Xinjiang	奇台	Jitai	831800	0994
新疆	Xinjiang	米泉	Miquan	831400	0994
新疆	Xinjiang	呼图壁	Futubi	831200	0994
新疆	Xinjiang	玛纳斯	Manasi	832200	0994
新疆	Xinjiang	吉木萨尔	Jimusaer	831700	0994
新疆	Xinjiang	阜康	Fukang	831500	0994
新疆	Xinjiang	木垒	Mulei	831900	0994
新疆	Xinjiang	吐鲁番	Tulufan	838000	0995
新疆	Xinjiang	鄯善	Chanchan	838200	0995
新疆	Xinjiang	托克逊	Tuokexun	838100	0995
新疆	Xinjiang	库尔勒	Kuerle	841000	0996
新疆	Xinjiang	焉耆	Yanzhe	841100	0996
新疆	Xinjiang	博湖	Bohu	841400	0996
新疆	Xinjiang	轮台	Luntai	841600	0996
新疆	Xinjiang	和静	Hejing	841300	0996
新疆	Xinjiang	和硕	Heshuo	841200	0996
新疆	Xinjiang	若羌	Ruoqiang	841800	0996
新疆	Xinjiang	尉犁	Weili	841500	0996
新疆	Xinjiang	且末	Qiemo	841900	0996
新疆	Xinjiang	阿克苏	Akesu	843000	0997
新疆	Xinjiang	库车	Kuche	842000	0997
新疆	Xinjiang	新和	Xinhe	842100	0997
新疆	Xinjiang	沙雅	Shaya	842200	0997
新疆	Xinjiang	拜城	Baicheng	842300	0997
新疆	Xinjiang	温宿	Wensu	843100	0997
新疆	Xinjiang	乌什	Wushi	843400	0997
新疆	Xinjiang	阿拉尔	Alaer	843300	0997
新疆	Xinjiang	阿瓦提	Awati	843200	0997
新疆	Xinjiang	柯坪	Keping	843600	0997
新疆	Xinjiang	阿合奇	Aheqi	843500	0997
新疆	Xinjiang	咯什	Keshi	844000	0998
新疆	Xinjiang	疏附	Shufu	844100	0998
新疆	Xinjiang	伽师	Jiashi	844300	0998
新疆	Xinjiang	巴楚	Bachu	843800	0998
新疆	Xinjiang	麦盖提	Maigaiti	844600	0998
新疆	Xinjiang	叶城	Yecheng	844900	0998
新疆	Xinjiang	泽普	Zepu	844800	0998
新疆	Xinjiang	莎车	Shache	844700	0998
新疆	Xinjiang	岳普湖	Yuepohu	844400	0998
新疆	Xinjiang	英吉沙	Yingjisha	844500	0998
新疆	Xinjiang	塔什库尔干	Tashikuergan	845250	0998
新疆	Xinjiang	疏勒	Shule	844200	0998
新疆	Xinjiang	伊宁	Yining	835000	0999
新疆	Xinjiang	察布查尔	Chabuchaer	835300	0999
新疆	Xinjiang	霍城	Huocheng	835200	0999
新疆	Xinjiang	新源	Xinyuan	835800	0999
新疆	Xinjiang	巩留	Gongliu	835400	0999
新疆	Xinjiang	尼勒克	Nileke	835700	0999
新疆	Xinjiang	特克斯	Tekesi	835500	0999
新疆	Xinjiang	昭苏	Zhaosu	835600	0999
内蒙古	Neimenggu	海拉尔	Hailaer	021008	0470
内蒙古	Neimenggu	鄂温克	Erwenke	021100	0470
内蒙古	Neimenggu	阿荣旗	Arongqi	162750	0470
内蒙古	Neimenggu	牙克石	Yakeshi	022150	0470
内蒙古	Neimenggu	扎兰屯	Zhalantun	162650	0470
内蒙古	Neimenggu	鄂伦春	Elunchun	165450	0470
内蒙古	Neimenggu	陈巴尔虎旗	Chenbaerhuqi	021500	0470
内蒙古	Neimenggu	新巴尔虎左旗	Xinbaerhuzuoqi	021200	0470
内蒙古	Neimenggu	新巴尔虎右旗	Xinbaerhuyouqi	021300	0470
内蒙古	Neimenggu	根河	Genhe	022350	0470
内蒙古	Neimenggu	额尔古纳右旗	Eergunayouqi	022250	0470
内蒙古	Neimenggu	莫力达瓦旗	Molidawaqi	162850	0470
内蒙古	Neimenggu	满洲里	Manzhouli	021400	0470
内蒙古	Neimenggu	呼和浩特	Huhehaote	010000	0471
内蒙古	Neimenggu	托克托	 Tuoketuo	010200	0471
内蒙古	Neimenggu	土默特左旗	Tumotezuoqi	010100	0471
内蒙古	Neimenggu	和林格尔	Helingeer	011500	0471
内蒙古	Neimenggu	武川	Wuchuan	011700	0471
内蒙古	Neimenggu	清水河	Qingshuihe	011600	0471
内蒙古	Neimenggu	包头	Baotou	014000	0472
内蒙古	Neimenggu	固阳	Guyang	014200	0472
内蒙古	Neimenggu	土默特右旗	Tumoteyouqi	014100	0472
内蒙古	Neimenggu	白云鄂博	Baiyunebo	014080	0472
内蒙古	Neimenggu	达茂旗	Damaoqi	014500	0472
内蒙古	Neimenggu	乌海	Wuhai	016000	0473
内蒙古	Neimenggu	集宁	Jining	012000	0474
内蒙古	Neimenggu	四子王旗	Siziwangqi	011800	0474
内蒙古	Neimenggu	化德	Huade	013300	0474
内蒙古	Neimenggu	丰镇	Fengzhen	012100	0474
内蒙古	Neimenggu	卓资	Zhuozi	012300	0474
内蒙古	Neimenggu	商都	Shangdu	013400	0474
内蒙古	Neimenggu	兴和	Xinghe	013600	0474
内蒙古	Neimenggu	凉城	Liangcheng	013700	0474
内蒙古	Neimenggu	察哈尔右翼前旗	Chahaeryouyiqianqi	012200	0474
内蒙古	Neimenggu	察哈尔右翼中旗	Chahaeryouyizhongqi	013500	0474
内蒙古	Neimenggu	察哈尔右翼后旗	Chahaeryouyihouqi	012400	0474
内蒙古	Neimenggu	通辽	Tongliao	028000	0475
内蒙古	Neimenggu	开鲁	Kailu	028400	0475
内蒙古	Neimenggu	库伦旗	Kulunqi	028200	0475
内蒙古	Neimenggu	奈曼旗	Naimanqi	028300	0475
内蒙古	Neimenggu	扎鲁特旗	Zhaluteqi	029100	0475
内蒙古	Neimenggu	科尔沁左翼中旗	Keerqinzuoyizhongqi	029300	0475
内蒙古	Neimenggu	科尔沁左翼后旗	Keerqinzuoyihouqi	028100	0475
内蒙古	Neimenggu	霍林郭勒	Huolinguole	029200	0475
内蒙古	Neimenggu	赤峰	Chifeng	024000	0476
内蒙古	Neimenggu	阿鲁科尔沁	Alukeerqin	025500	0476
内蒙古	Neimenggu	宁城	Ningcheng	024200	0476
内蒙古	Neimenggu	敖汉旗	Aohanqi	024300	0476
内蒙古	Neimenggu	翁牛特旗	Wengniuteqi	024500	0476
内蒙古	Neimenggu	巴林左旗	Balinzuoqi	025400	0476
内蒙古	Neimenggu	巴林右旗	Balinyouqi	025100	0476
内蒙古	Neimenggu	林西	Linxi	025200	0476
内蒙古	Neimenggu	克什克腾旗	Keshiketengqi	025300	0476
内蒙古	Neimenggu	喀喇沁旗	Kalaqinqi	024400	0476
内蒙古	Neimenggu	东胜	Dongsheng	017000	0477
内蒙古	Neimenggu	达拉特旗	Dalateqi	014300	0477
内蒙古	Neimenggu	伊金霍洛旗	Yijinhuoluoqi	017200	0477
内蒙古	Neimenggu	准格尔旗	Zhungaerqi	017100	0477
内蒙古	Neimenggu	杭棉旗	Hangmianqi	017400	0477
内蒙古	Neimenggu	乌审	Wushen	017300	0477
内蒙古	Neimenggu	鄂托克旗	Etuokeqi	016100	0477
内蒙古	Neimenggu	鄂托克前旗	Etuokeqiangqi	016200	0477
内蒙古	Neimenggu	临河	Linhe	015000	0478
内蒙古	Neimenggu	五原	Wuyuan	015100	0478
内蒙古	Neimenggu	磴口	Dengkou	015200	0478
内蒙古	Neimenggu	乌拉特前旗	Wulateqianqi	014400	0478
内蒙古	Neimenggu	乌拉特中旗	Wulatezhongqi	015300	0478
内蒙古	Neimenggu	乌拉特后旗	Wulatehouqi	015500	0478
内蒙古	Neimenggu	杭锦后旗	Hangmianhouqi	015400	0478
内蒙古	Neimenggu	锡林浩特	Xilinhaote	026000	0479
内蒙古	Neimenggu	二连浩特	Erlianhaote	011100	0479
内蒙古	Neimenggu	多伦	Duolun	027300	0479
内蒙古	Neimenggu	太仆寺旗	Taipusiqi	027000	0479
内蒙古	Neimenggu	苏尼特左旗	Sunitezuoqi	013100	0479
内蒙古	Neimenggu	苏尼特右旗	Suniteyouqi	011200	0479
内蒙古	Neimenggu	镶黄旗	Xianghuangqi	013250	0479
内蒙古	Neimenggu	东乌珠穆沁旗	Dongwuzhumuqinqi	026300	0479
内蒙古	Neimenggu	西乌珠穆沁旗	Xiwuzhumuqinqi	026200	0479
内蒙古	Neimenggu	阿马嗄旗	Amagaqi	011400	0479
内蒙古	Neimenggu	正镶白旗	Zhengxiangbaiqi	027100	0479
内蒙古	Neimenggu	正蓝旗	Zhenglanqi	027200	0479
内蒙古	Neimenggu	乌兰浩特	Wulanhaote	137400	0482
内蒙古	Neimenggu	扎赉特旗	Zhalaiteqi	137600	0482
内蒙古	Neimenggu	突泉	Tuquan	137500	0482
内蒙古	Neimenggu	科右中旗	Keyouzhongqi	029400	0482
内蒙古	Neimenggu	阿拉善左旗	Alashanzuoqi	750300	0483
内蒙古	Neimenggu	阿拉善右旗	Alashanyouqi	737300	0483
内蒙古	Neimenggu	额济纳旗	Ejinaqi	735400	0483
广西	Guangxi	防城港	Fangchenggang	535600	0770
广西	Guangxi	上思	Shangsi	535500	0770
广西	Guangxi	南宁	Nanning	530000	0771
广西	Guangxi	上林	Shanglin	530500	0771
广西	Guangxi	凭祥	Pingxiang	532600	0771
广西	Guangxi	邕宁	Yongning	530200	0771
广西	Guangxi	崇左	Congzuo	532200	0771
广西	Guangxi	宁明	Ningming	532500	0771
广西	Guangxi	武鸣	Wuming	530100	0771
广西	Guangxi	马山	Mashan	530600	0771
广西	Guangxi	龙州	Longquan	532400	0771
广西	Guangxi	宾阳	Binyang	530400	0771
广西	Guangxi	大新	Daxin	532300	0771
广西	Guangxi	天等	Tiandeng	532800	0771
